Estación,Título,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,CO,O3,PM10,PM25,BEN,TOL,MXIL,Dirección Viento,Velocidad Viento,Temperatura,HR,PRB,RS,LL
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","14","10","2.59999990463257","21","49","81","","10","64","17","4.59999990463257","5.09999990463257","3.20000004768372","265","1","20","69","993","107","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","15","7","2.40000009536743","11","48","65","","7","50","18","3.79999995231628","7.5","4.09999990463257","179","0.990000009536743","19.7000007629395","71","993","79","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","16","6","2.59999990463257","1","20","19","","32","20","14","3.5","5.80000019073486","2.79999995231628","249","1.01999998092651","19.7999992370605","69","992","50","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","17","7","4.19999980926514","1","15","14","","41","26","9","2.90000009536743","2.5","1.60000002384186","216","2.45000004768372","19.7000007629395","64","992","37","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","18","3","0.800000011920929","1","2","2","","72","11","4","1.70000004768372","2","1.20000004768372","207","4.19000005722046","18.6000003814697","66","993","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","19","1","0.800000011920929","1","2","2","","70","7","3","0.200000002980232","0.400000005960464","1","201","2.85999989509583","17.2999992370605","76","994","34","1"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","20","1","0.800000011920929","1","2","2","","68","3","3","0.200000002980232","0.400000005960464","0.899999976158142","198","2.01999998092651","15.1999998092651","93","995","34","1"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","21","1","0.800000011920929","1","2","2","","70","4","8","0.200000002980232","0.300000011920929","0.400000005960464","181","2.41000008583069","15.8999996185303","78","995","34","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","22","1","0.800000011920929","1","2","2","","67","4","4","0.200000002980232","0.400000005960464","0.200000002980232","174","1","14.8000001907349","88","995","34","0.600000023841858"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","23","1","0.899999976158142","1","3","2","","59","2","1","0.200000002980232","0.400000005960464","0.400000005960464","172","1.01999998092651","14.1999998092651","96","995","34","0.200000002980232"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-28","24","1","0.899999976158142","1","2","2","","54","1","1","0.600000023841858","0.600000023841858","0.400000005960464","174","1.35000002384186","13.8000001907349","100","994","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-29","1","1","1.5","1","13","12","","41","25","10","0.699999988079071","0.600000023841858","0.400000005960464","202","1.25999999046326","14.1999998092651","98","994","34","0"
"12","Estación móvil zona Portuarios","43.553280","-5.702679","2023-10-29","2","1","1","1","4","3","","46","5","5","0.899999976158142","0.600000023841858","0.300000011920929","185","1","14.3999996185303","97","994","34","0.200000002980232"
